ticket_id,date,time,requester_id,lab_location,issue_description,category,status,resolution_hrs,assigned_tech,resolution_notes
TKT-S24-0725,02/22/2024,10:09,S0***876,Kent Library 102,General IT inquiry,Other,In Progress,3.8,M. Patel,Escalated to senior tech for further diagnosis.
TKT-S24-0726,03/04/2024,10:58,S0***816,Show Me Center Lab,DNS resolution error,Network,Closed,4.3,M. Patel,"Reimaged workstation, software reinstalled."
TKT-S24-0727,02/01/2024,13:47,S0***192,Academic Hall 110,Lab equipment request,Other,Closed,1.9,R. Chen,"Cleared browser cache, issue resolved."
TKT-S24-0728,03/18/2024,09:09,S0***147,Carnahan Hall 214,Slow network speed,Network,Open,,M. Patel,"Ticket submitted, pending assignment."
TKT-S24-0729,01/17/2024,15:57,S0***384,Carnahan Hall 214,PC won't power on,Hardware,Closed,4.6,M. Patel,"Cleared browser cache, issue resolved."
TKT-S24-0730,03/04/2024,08:15,S0***834,Show Me Center Lab,Keyboard unresponsive,Hardware,Closed,4.6,T. Amisha,"Reimaged workstation, software reinstalled."
TKT-S24-0731,03/22/2024,10:30,S0***493,Carnahan Hall 214,No internet connection,Network,Open,,S. Davis,"Ticket submitted, pending assignment."
TKT-S24-0732,03/27/2024,11:41,S0***559,Show Me Center Lab,WiFi authentication failed,Network,Open,,A. Johnson,"Ticket submitted, pending assignment."
TKT-S24-0733,01/31/2024,09:36,S0***518,Kent Library 102,Printer not connecting,Hardware,Closed,4.5,M. Patel,"Reinstalled driver, confirmed working."
TKT-S24-0734,02/15/2024,09:22,S0***023,Kent Library 101,SSO failure,Account/Access,Closed,4.9,R. Chen,"Reset credentials, user verified access."
TKT-S24-0735,01/31/2024,16:57,S0***854,Show Me Center Lab,Email access denied,Account/Access,Closed,4.1,T. Amisha,"Replaced toner cartridge, tested print job."
TKT-S24-0736,02/12/2024,09:27,S0***451,Kent Library 101,Browser freezing,Software,Closed,2.8,A. Johnson,"Cleared browser cache, issue resolved."
TKT-S24-0737,01/26/2024,14:00,S0***517,Academic Hall 110,Email access denied,Account/Access,Open,,M. Patel,"Ticket submitted, pending assignment."
TKT-S24-0738,03/19/2024,09:46,S0***977,Kent Library 102,WiFi authentication failed,Network,Closed,1.4,M. Patel,"Reset credentials, user verified access."
TKT-S24-0739,01/29/2024,12:08,S0***982,Academic Hall 110,SSO failure,Account/Access,Closed,3.3,T. Amisha,"Reset credentials, user verified access."
TKT-S24-0740,01/22/2024,12:08,S0***419,Kent Library 101,Browser freezing,Software,Open,,M. Patel,"Ticket submitted, pending assignment."
TKT-S24-0741,04/03/2024,08:56,S0***952,Academic Hall 110,Furniture issue,Other,Closed,1.2,T. Amisha,"Replaced toner cartridge, tested print job."
TKT-S24-0742,04/08/2024,14:24,S0***476,Kent Library 102,DNS resolution error,Network,Closed,1.8,S. Davis,"Reinstalled driver, confirmed working."
TKT-S24-0743,02/28/2024,10:11,S0***435,Show Me Center Lab,Room booking question,Other,Closed,5.2,M. Patel,"Cleared browser cache, issue resolved."
TKT-S24-0744,01/31/2024,09:09,S0***940,Kent Library 101,Lab equipment request,Other,Closed,3.1,M. Patel,"Cleared browser cache, issue resolved."
TKT-S24-0745,02/05/2024,11:35,S0***770,Academic Hall 110,PC won't power on,Hardware,Closed,3.3,A. Johnson,"Password reset via AD, user confirmed login."
TKT-S24-0746,01/31/2024,16:37,S0***368,Kent Library 102,IP conflict detected,Network,Closed,1.3,R. Chen,"Cleared browser cache, issue resolved."
TKT-S24-0747,03/05/2024,10:21,S0***846,Show Me Center Lab,IP conflict detected,Network,Closed,4.4,T. Amisha,"Cleared browser cache, issue resolved."
TKT-S24-0748,03/25/2024,15:38,S0***981,Kent Library 101,Browser freezing,Software,In Progress,4.5,A. Johnson,Escalated to senior tech for further diagnosis.
TKT-S24-0749,04/12/2024,11:27,S0***217,Kent Library 101,Lab equipment request,Other,Closed,2.5,R. Chen,"Cleared browser cache, issue resolved."
TKT-S24-0750,03/05/2024,10:09,S0***668,Kent Library 101,USB device not recognized,Hardware,In Progress,2.6,T. Amisha,Escalated to senior tech for further diagnosis.
TKT-S24-0751,01/29/2024,13:07,S0***108,Kent Library 102,Account locked out,Account/Access,Closed,5.4,M. Patel,"Reimaged workstation, software reinstalled."
TKT-S24-0752,02/26/2024,11:15,S0***984,Show Me Center Lab,USB device not recognized,Hardware,Closed,1.1,T. Amisha,"Updated network config, connectivity restored."
TKT-S24-0753,03/25/2024,13:06,S0***405,Kent Library 101,Software install failed,Software,Closed,1.4,A. Johnson,"Replaced toner cartridge, tested print job."
TKT-S24-0754,04/09/2024,09:37,S0***151,Kent Library 102,Lab equipment request,Other,Closed,1.4,A. Johnson,"Password reset via AD, user confirmed login."
TKT-S24-0755,02/05/2024,12:36,S0***666,Kent Library 101,Keyboard unresponsive,Hardware,Closed,5.8,A. Johnson,"Cleared browser cache, issue resolved."
TKT-S24-0756,03/27/2024,16:48,S0***061,Academic Hall 110,SSO failure,Account/Access,Closed,3.6,A. Johnson,Cable swap resolved signal issue.
TKT-S24-0757,03/21/2024,10:44,S0***113,Kent Library 102,DNS resolution error,Network,Closed,2.0,A. Johnson,"Password reset via AD, user confirmed login."
TKT-S24-0758,04/02/2024,10:05,S0***266,Carnahan Hall 214,WiFi authentication failed,Network,Closed,3.3,S. Davis,"Reimaged workstation, software reinstalled."
TKT-S24-0759,02/05/2024,14:50,S0***633,Carnahan Hall 214,Room booking question,Other,In Progress,1.7,R. Chen,Escalated to senior tech for further diagnosis.
TKT-S24-0760,01/24/2024,12:03,S0***989,Kent Library 102,Monitor no signal,Hardware,Closed,4.9,A. Johnson,"Reset credentials, user verified access."
TKT-S24-0761,04/08/2024,10:18,S0***019,Carnahan Hall 214,SSO failure,Account/Access,Open,,A. Johnson,"Ticket submitted, pending assignment."
TKT-S24-0762,02/12/2024,13:36,S0***900,Kent Library 101,MFA not working,Account/Access,Open,,R. Chen,"Ticket submitted, pending assignment."
TKT-S24-0763,02/16/2024,11:38,S0***322,Academic Hall 110,Software install failed,Software,Closed,3.7,S. Davis,"Replaced toner cartridge, tested print job."
TKT-S24-0764,03/20/2024,12:01,S0***069,Kent Library 102,PC won't power on,Hardware,Closed,4.8,A. Johnson,"Updated network config, connectivity restored."
TKT-S24-0765,04/03/2024,16:31,S0***583,Academic Hall 110,Application crashing,Software,Closed,2.9,M. Patel,"Reset credentials, user verified access."
TKT-S24-0766,04/12/2024,09:55,S0***977,Kent Library 102,Browser freezing,Software,In Progress,3.2,M. Patel,Escalated to senior tech for further diagnosis.
TKT-S24-0767,01/23/2024,09:43,S0***029,Academic Hall 110,Application crashing,Software,In Progress,2.9,T. Amisha,Awaiting replacement part from IT supply room.
TKT-S24-0768,01/22/2024,10:36,S0***183,Academic Hall 110,PC won't power on,Hardware,Closed,3.6,S. Davis,"Password reset via AD, user confirmed login."
TKT-S24-0769,04/11/2024,13:32,S0***027,Show Me Center Lab,Mouse not working,Hardware,Open,,R. Chen,"Ticket submitted, pending assignment."
TKT-S24-0770,03/07/2024,08:51,S0***041,Kent Library 102,Canvas login loop,Account/Access,Closed,0.8,M. Patel,"Cleared browser cache, issue resolved."
TKT-S24-0771,04/08/2024,14:51,S0***941,Kent Library 102,OS update loop,Software,Open,,M. Patel,"Ticket submitted, pending assignment."
TKT-S24-0772,03/08/2024,09:55,S0***817,Carnahan Hall 214,Printer not connecting,Hardware,Closed,5.4,M. Patel,"Reimaged workstation, software reinstalled."
TKT-S24-0773,04/10/2024,08:10,S0***239,Show Me Center Lab,Application crashing,Software,Closed,0.5,M. Patel,"Replaced toner cartridge, tested print job."
TKT-S24-0774,02/29/2024,14:24,S0***985,Kent Library 102,License activation error,Software,Closed,2.7,M. Patel,"Password reset via AD, user confirmed login."
TKT-S24-0775,03/04/2024,11:26,S0***500,Academic Hall 110,Software install failed,Software,Closed,5.5,S. Davis,"Replaced toner cartridge, tested print job."
TKT-S24-0776,01/29/2024,12:02,S0***894,Academic Hall 110,Furniture issue,Other,Closed,3.6,R. Chen,"Password reset via AD, user confirmed login."
TKT-S24-0777,02/26/2024,16:41,S0***945,Show Me Center Lab,Keyboard unresponsive,Hardware,Closed,4.2,R. Chen,"Replaced toner cartridge, tested print job."
TKT-S24-0778,02/12/2024,10:06,S0***099,Carnahan Hall 214,Account locked out,Account/Access,Closed,3.9,R. Chen,"Reset credentials, user verified access."
TKT-S24-0779,03/20/2024,12:14,S0***466,Carnahan Hall 214,Monitor no signal,Hardware,Closed,2.4,A. Johnson,"Reimaged workstation, software reinstalled."
TKT-S24-0780,01/15/2024,10:10,S0***823,Show Me Center Lab,General IT inquiry,Other,Closed,2.4,S. Davis,"Cleared browser cache, issue resolved."
TKT-S24-0781,03/04/2024,12:28,S0***852,Kent Library 102,Mouse not working,Hardware,Open,,R. Chen,"Ticket submitted, pending assignment."
TKT-S24-0782,01/16/2024,10:33,S0***404,Show Me Center Lab,Driver conflict,Software,In Progress,1.6,S. Davis,Escalated to senior tech for further diagnosis.
TKT-S24-0783,03/27/2024,14:13,S0***058,Kent Library 101,WiFi authentication failed,Network,Closed,0.7,T. Amisha,"Reset credentials, user verified access."
TKT-S24-0784,04/12/2024,15:28,S0***924,Carnahan Hall 214,PC won't power on,Hardware,Closed,3.3,M. Patel,"Reinstalled driver, confirmed working."
TKT-S24-0785,04/01/2024,11:19,S0***781,Show Me Center Lab,Room booking question,Other,Closed,1.2,S. Davis,"Reset credentials, user verified access."
TKT-S24-0786,04/01/2024,09:23,S0***074,Carnahan Hall 214,Mouse not working,Hardware,Closed,5.0,A. Johnson,Cable swap resolved signal issue.
TKT-S24-0787,03/28/2024,14:52,S0***913,Kent Library 102,Canvas login loop,Account/Access,In Progress,2.5,R. Chen,Escalated to senior tech for further diagnosis.
TKT-S24-0788,02/15/2024,13:22,S0***075,Carnahan Hall 214,Password reset,Account/Access,Closed,3.8,S. Davis,"Updated network config, connectivity restored."
TKT-S24-0789,02/19/2024,16:22,S0***382,Carnahan Hall 214,WiFi authentication failed,Network,Open,,S. Davis,"Ticket submitted, pending assignment."
TKT-S24-0790,04/10/2024,14:44,S0***875,Kent Library 101,OS update loop,Software,Open,,T. Amisha,"Ticket submitted, pending assignment."
TKT-S24-0791,02/08/2024,11:05,S0***769,Kent Library 102,WiFi authentication failed,Network,Closed,2.9,A. Johnson,"Reimaged workstation, software reinstalled."
TKT-S24-0792,04/04/2024,13:02,S0***321,Academic Hall 110,Email access denied,Account/Access,Closed,5.1,T. Amisha,"Replaced toner cartridge, tested print job."
TKT-S24-0793,03/04/2024,10:14,S0***974,Academic Hall 110,WiFi authentication failed,Network,In Progress,3.4,M. Patel,Awaiting replacement part from IT supply room.
TKT-S24-0794,02/05/2024,09:39,S0***841,Academic Hall 110,Room booking question,Other,Closed,3.8,R. Chen,Cable swap resolved signal issue.
TKT-S24-0795,02/12/2024,10:23,S0***698,Carnahan Hall 214,Lab equipment request,Other,In Progress,2.6,R. Chen,Escalated to senior tech for further diagnosis.
TKT-S24-0796,01/29/2024,10:59,S0***990,Kent Library 101,MFA not working,Account/Access,Closed,5.7,A. Johnson,"Reinstalled driver, confirmed working."
TKT-S24-0797,03/13/2024,13:39,S0***829,Kent Library 102,General IT inquiry,Other,Closed,0.8,M. Patel,Cable swap resolved signal issue.
TKT-S24-0798,02/19/2024,08:01,S0***992,Academic Hall 110,Mouse not working,Hardware,Closed,3.0,T. Amisha,"Reinstalled driver, confirmed working."
TKT-S24-0799,02/08/2024,13:32,S0***923,Academic Hall 110,Furniture issue,Other,Closed,4.2,A. Johnson,"Password reset via AD, user confirmed login."
TKT-S24-0800,01/26/2024,10:38,S0***735,Academic Hall 110,DNS resolution error,Network,In Progress,2.6,M. Patel,Awaiting replacement part from IT supply room.
TKT-S24-0801,03/19/2024,13:30,S0***202,Show Me Center Lab,Mouse not working,Hardware,In Progress,3.4,A. Johnson,"User unavailable, follow-up scheduled."
TKT-S24-0802,03/01/2024,16:28,S0***773,Kent Library 102,Slow network speed,Network,Closed,2.4,T. Amisha,Cable swap resolved signal issue.
TKT-S24-0803,02/05/2024,14:12,S0***556,Carnahan Hall 214,Software install failed,Software,Closed,1.6,S. Davis,"Cleared browser cache, issue resolved."
TKT-S24-0804,04/02/2024,12:26,S0***330,Show Me Center Lab,OS update loop,Software,In Progress,2.6,M. Patel,Awaiting replacement part from IT supply room.
TKT-S24-0805,02/26/2024,14:23,S0***539,Carnahan Hall 214,OS update loop,Software,Closed,3.4,T. Amisha,"Updated network config, connectivity restored."
TKT-S24-0806,03/06/2024,12:56,S0***294,Carnahan Hall 214,No internet connection,Network,Closed,0.9,R. Chen,"Reimaged workstation, software reinstalled."
TKT-S24-0807,02/23/2024,10:23,S0***374,Carnahan Hall 214,OS update loop,Software,Closed,3.0,A. Johnson,"Cleared browser cache, issue resolved."
TKT-S24-0808,03/15/2024,13:50,S0***222,Kent Library 101,Furniture issue,Other,Closed,5.1,T. Amisha,"Reset credentials, user verified access."
TKT-S24-0809,03/19/2024,09:25,S0***949,Carnahan Hall 214,Keyboard unresponsive,Hardware,In Progress,3.3,T. Amisha,"User unavailable, follow-up scheduled."
TKT-S24-0810,01/15/2024,11:57,S0***334,Kent Library 102,Canvas login loop,Account/Access,In Progress,2.3,R. Chen,"User unavailable, follow-up scheduled."
TKT-S24-0811,03/21/2024,08:26,S0***822,Academic Hall 110,No internet connection,Network,Closed,5.0,R. Chen,"Reinstalled driver, confirmed working."
TKT-S24-0812,02/05/2024,12:14,S0***522,Kent Library 102,Slow network speed,Network,Closed,2.1,S. Davis,Cable swap resolved signal issue.
TKT-S24-0813,01/29/2024,14:42,S0***680,Academic Hall 110,Printer not connecting,Hardware,Open,,R. Chen,"Ticket submitted, pending assignment."
TKT-S24-0814,01/30/2024,10:51,S0***908,Kent Library 101,Password reset,Account/Access,Closed,5.7,T. Amisha,"Cleared browser cache, issue resolved."
TKT-S24-0815,03/06/2024,14:48,S0***793,Carnahan Hall 214,Lab equipment request,Other,Closed,4.9,S. Davis,"Reinstalled driver, confirmed working."
TKT-S24-0816,02/05/2024,12:34,S0***780,Show Me Center Lab,Software install failed,Software,Closed,1.7,S. Davis,"Reinstalled driver, confirmed working."
TKT-S24-0817,02/27/2024,15:27,S0***980,Kent Library 101,Application crashing,Software,Closed,3.0,A. Johnson,"Reset credentials, user verified access."
TKT-S24-0818,01/15/2024,14:51,S0***171,Kent Library 101,Mouse not working,Hardware,Closed,2.6,R. Chen,"Password reset via AD, user confirmed login."
TKT-S24-0819,03/04/2024,12:41,S0***796,Carnahan Hall 214,Monitor no signal,Hardware,Closed,2.1,R. Chen,"Reset credentials, user verified access."
TKT-S24-0820,02/08/2024,16:28,S0***968,Academic Hall 110,Lab equipment request,Other,Closed,2.0,R. Chen,"Password reset via AD, user confirmed login."
TKT-S24-0821,01/25/2024,16:10,S0***464,Carnahan Hall 214,No internet connection,Network,In Progress,2.9,R. Chen,"User unavailable, follow-up scheduled."
TKT-S24-0822,02/15/2024,16:36,S0***729,Academic Hall 110,Lab equipment request,Other,In Progress,3.8,S. Davis,Awaiting replacement part from IT supply room.
TKT-S24-0823,01/24/2024,10:29,S0***873,Academic Hall 110,General IT inquiry,Other,Closed,5.9,A. Johnson,"Replaced toner cartridge, tested print job."
TKT-S24-0824,02/26/2024,15:21,S0***675,Carnahan Hall 214,VPN not connecting,Network,Closed,4.0,T. Amisha,"Replaced toner cartridge, tested print job."
TKT-S24-0825,02/12/2024,10:54,S0***926,Show Me Center Lab,Browser freezing,Software,Open,,T. Amisha,"Ticket submitted, pending assignment."
TKT-S24-0826,01/15/2024,13:22,S0***923,Academic Hall 110,Mouse not working,Hardware,In Progress,2.1,T. Amisha,"User unavailable, follow-up scheduled."
TKT-S24-0827,01/30/2024,13:03,S0***687,Academic Hall 110,Room booking question,Other,Closed,2.9,M. Patel,"Updated network config, connectivity restored."
TKT-S24-0828,03/18/2024,16:03,S0***331,Kent Library 101,PC won't power on,Hardware,Closed,3.2,S. Davis,Cable swap resolved signal issue.
TKT-S24-0829,03/14/2024,10:51,S0***633,Show Me Center Lab,Room booking question,Other,Closed,4.6,A. Johnson,"Replaced toner cartridge, tested print job."
TKT-S24-0830,04/08/2024,10:09,S0***885,Academic Hall 110,Email access denied,Account/Access,Open,,M. Patel,"Ticket submitted, pending assignment."
TKT-S24-0831,01/29/2024,12:49,S0***654,Academic Hall 110,General IT inquiry,Other,Open,,A. Johnson,"Ticket submitted, pending assignment."
TKT-S24-0832,03/22/2024,10:37,S0***355,Kent Library 102,Account locked out,Account/Access,Closed,3.1,M. Patel,"Reinstalled driver, confirmed working."
TKT-S24-0833,01/19/2024,12:49,S0***045,Carnahan Hall 214,Room booking question,Other,In Progress,1.7,A. Johnson,Escalated to senior tech for further diagnosis.
TKT-S24-0834,04/02/2024,08:56,S0***742,Academic Hall 110,VPN not connecting,Network,Open,,A. Johnson,"Ticket submitted, pending assignment."
TKT-S24-0835,02/12/2024,11:45,S0***626,Show Me Center Lab,Slow network speed,Network,Closed,1.6,T. Amisha,"Reset credentials, user verified access."
TKT-S24-0836,03/15/2024,12:34,S0***613,Carnahan Hall 214,No internet connection,Network,Closed,2.4,R. Chen,Cable swap resolved signal issue.
TKT-S24-0837,04/15/2024,13:51,S0***813,Kent Library 101,Email access denied,Account/Access,Closed,4.0,R. Chen,"Cleared browser cache, issue resolved."
TKT-S24-0838,04/08/2024,13:58,S0***003,Carnahan Hall 214,Room booking question,Other,Closed,5.7,A. Johnson,"Reinstalled driver, confirmed working."
TKT-S24-0839,01/29/2024,14:51,S0***629,Carnahan Hall 214,VPN not connecting,Network,Closed,3.6,R. Chen,"Replaced toner cartridge, tested print job."
TKT-S24-0840,04/09/2024,15:02,S0***085,Kent Library 101,No internet connection,Network,Open,,R. Chen,"Ticket submitted, pending assignment."
TKT-S24-0841,02/20/2024,09:57,S0***572,Carnahan Hall 214,VPN not connecting,Network,In Progress,5.0,A. Johnson,Awaiting replacement part from IT supply room.
TKT-S24-0842,02/28/2024,09:19,S0***271,Kent Library 102,Room booking question,Other,Closed,0.8,T. Amisha,"Reset credentials, user verified access."
TKT-S24-0843,01/15/2024,16:22,S0***962,Show Me Center Lab,Browser freezing,Software,In Progress,4.9,M. Patel,Awaiting replacement part from IT supply room.
TKT-S24-0844,03/15/2024,14:01,S0***087,Show Me Center Lab,Room booking question,Other,Closed,0.6,M. Patel,"Reinstalled driver, confirmed working."
TKT-S24-0845,03/21/2024,10:48,S0***759,Academic Hall 110,No internet connection,Network,In Progress,2.3,R. Chen,Escalated to senior tech for further diagnosis.
TKT-S24-0846,01/22/2024,13:39,S0***756,Carnahan Hall 214,General IT inquiry,Other,In Progress,1.0,S. Davis,Awaiting replacement part from IT supply room.
TKT-S24-0847,04/11/2024,08:24,S0***520,Kent Library 102,SSO failure,Account/Access,Closed,5.4,M. Patel,"Reset credentials, user verified access."
TKT-S24-0848,03/04/2024,08:46,S0***165,Kent Library 102,Room booking question,Other,Closed,6.0,R. Chen,"Updated network config, connectivity restored."
TKT-S24-0849,04/04/2024,12:18,S0***467,Carnahan Hall 214,Room booking question,Other,Closed,4.0,A. Johnson,Cable swap resolved signal issue.
TKT-S24-0850,04/01/2024,15:39,S0***871,Show Me Center Lab,No internet connection,Network,Closed,1.6,R. Chen,"Reinstalled driver, confirmed working."
TKT-S24-0851,02/26/2024,08:50,S0***487,Kent Library 102,Lab equipment request,Other,Closed,3.9,S. Davis,"Replaced toner cartridge, tested print job."
TKT-S24-0852,01/17/2024,08:53,S0***094,Academic Hall 110,Slow network speed,Network,In Progress,2.7,A. Johnson,Escalated to senior tech for further diagnosis.
TKT-S24-0853,04/09/2024,13:23,S0***136,Carnahan Hall 214,Room booking question,Other,Closed,3.5,S. Davis,"Reset credentials, user verified access."
TKT-S24-0854,01/25/2024,08:33,S0***425,Kent Library 101,Room booking question,Other,Open,,S. Davis,"Ticket submitted, pending assignment."
TKT-S24-0855,03/20/2024,08:09,S0***328,Kent Library 101,Room booking question,Other,Closed,5.9,S. Davis,"Cleared browser cache, issue resolved."
TKT-S24-0856,03/08/2024,15:55,S0***445,Carnahan Hall 214,Keyboard unresponsive,Hardware,Closed,4.2,M. Patel,"Reset credentials, user verified access."
TKT-S24-0857,02/06/2024,08:24,S0***552,Show Me Center Lab,IP conflict detected,Network,Closed,3.6,T. Amisha,"Updated network config, connectivity restored."
TKT-S24-0858,01/23/2024,13:10,S0***095,Show Me Center Lab,Browser freezing,Software,Closed,3.9,S. Davis,"Password reset via AD, user confirmed login."
TKT-S24-0859,01/17/2024,08:26,S0***183,Show Me Center Lab,DNS resolution error,Network,Closed,4.0,R. Chen,Cable swap resolved signal issue.
TKT-S24-0860,03/11/2024,16:48,S0***596,Kent Library 102,Driver conflict,Software,Closed,2.6,T. Amisha,"Password reset via AD, user confirmed login."
TKT-S24-0861,03/25/2024,10:45,S0***403,Academic Hall 110,Mouse not working,Hardware,Open,,A. Johnson,"Ticket submitted, pending assignment."
TKT-S24-0862,03/20/2024,10:11,S0***011,Academic Hall 110,Account locked out,Account/Access,Closed,5.7,A. Johnson,Cable swap resolved signal issue.
TKT-S24-0863,02/29/2024,16:13,S0***540,Carnahan Hall 214,Room booking question,Other,Open,,S. Davis,"Ticket submitted, pending assignment."
TKT-S24-0864,04/08/2024,09:15,S0***341,Academic Hall 110,VPN not connecting,Network,Closed,2.9,R. Chen,"Updated network config, connectivity restored."
TKT-S24-0865,02/01/2024,11:54,S0***246,Academic Hall 110,Furniture issue,Other,Closed,2.1,T. Amisha,"Reinstalled driver, confirmed working."
TKT-S24-0866,03/08/2024,16:52,S0***362,Show Me Center Lab,No internet connection,Network,Closed,3.3,M. Patel,"Reimaged workstation, software reinstalled."
TKT-S24-0867,02/26/2024,14:13,S0***469,Kent Library 102,Mouse not working,Hardware,Closed,3.8,R. Chen,"Reset credentials, user verified access."
TKT-S24-0868,01/29/2024,12:31,S0***011,Kent Library 101,Email access denied,Account/Access,Closed,3.3,M. Patel,"Replaced toner cartridge, tested print job."
TKT-S24-0869,03/11/2024,14:58,S0***100,Carnahan Hall 214,DNS resolution error,Network,Closed,0.9,A. Johnson,Cable swap resolved signal issue.
TKT-S24-0870,02/19/2024,09:12,S0***513,Kent Library 102,Slow network speed,Network,In Progress,1.0,A. Johnson,Escalated to senior tech for further diagnosis.
TKT-S24-0871,02/19/2024,14:40,S0***694,Academic Hall 110,PC won't power on,Hardware,Closed,5.1,S. Davis,"Updated network config, connectivity restored."
TKT-S24-0872,02/26/2024,12:48,S0***755,Kent Library 102,Furniture issue,Other,Closed,1.9,R. Chen,"Replaced toner cartridge, tested print job."
TKT-S24-0873,02/12/2024,08:47,S0***474,Carnahan Hall 214,Application crashing,Software,Closed,1.9,T. Amisha,"Reset credentials, user verified access."
TKT-S24-0874,02/28/2024,13:58,S0***294,Show Me Center Lab,General IT inquiry,Other,Closed,5.2,R. Chen,"Reimaged workstation, software reinstalled."
TKT-S24-0875,03/15/2024,14:59,S0***327,Carnahan Hall 214,Room booking question,Other,Closed,4.2,M. Patel,"Replaced toner cartridge, tested print job."
TKT-S24-0876,04/01/2024,08:34,S0***351,Show Me Center Lab,Keyboard unresponsive,Hardware,Closed,5.5,T. Amisha,"Updated network config, connectivity restored."
TKT-S24-0877,01/17/2024,14:58,S0***810,Kent Library 102,Slow network speed,Network,Closed,1.4,R. Chen,"Reset credentials, user verified access."
TKT-S24-0878,04/01/2024,09:04,S0***816,Kent Library 102,License activation error,Software,Closed,5.4,A. Johnson,"Updated network config, connectivity restored."
TKT-S24-0879,02/29/2024,13:08,S0***145,Kent Library 101,VPN not connecting,Network,Closed,3.6,A. Johnson,"Updated network config, connectivity restored."
TKT-S24-0880,03/11/2024,14:17,S0***242,Kent Library 101,Canvas login loop,Account/Access,Closed,2.2,A. Johnson,"Reinstalled driver, confirmed working."
TKT-S24-0881,03/11/2024,10:39,S0***221,Show Me Center Lab,Account locked out,Account/Access,Closed,3.3,R. Chen,Cable swap resolved signal issue.
TKT-S24-0882,04/08/2024,11:03,S0***855,Show Me Center Lab,Monitor no signal,Hardware,In Progress,4.2,R. Chen,"User unavailable, follow-up scheduled."
TKT-S24-0883,03/25/2024,08:30,S0***592,Show Me Center Lab,MFA not working,Account/Access,In Progress,4.6,T. Amisha,Escalated to senior tech for further diagnosis.
TKT-S24-0884,02/26/2024,13:19,S0***542,Carnahan Hall 214,DNS resolution error,Network,Closed,0.9,T. Amisha,"Reimaged workstation, software reinstalled."
TKT-S24-0885,03/18/2024,08:54,S0***483,Show Me Center Lab,Application crashing,Software,Closed,1.6,M. Patel,"Updated network config, connectivity restored."
TKT-S24-0886,01/29/2024,12:10,S0***859,Academic Hall 110,IP conflict detected,Network,Closed,3.4,S. Davis,"Reset credentials, user verified access."
TKT-S24-0887,01/22/2024,15:39,S0***781,Kent Library 101,Email access denied,Account/Access,Closed,1.6,A. Johnson,"Reimaged workstation, software reinstalled."
TKT-S24-0888,02/16/2024,08:17,S0***027,Kent Library 101,Lab equipment request,Other,Closed,2.4,R. Chen,"Cleared browser cache, issue resolved."
TKT-S24-0889,02/09/2024,11:54,S0***041,Academic Hall 110,Driver conflict,Software,Closed,4.6,S. Davis,"Password reset via AD, user confirmed login."
TKT-S24-0890,04/12/2024,11:14,S0***936,Carnahan Hall 214,Slow network speed,Network,Closed,3.1,R. Chen,"Reset credentials, user verified access."
TKT-S24-0891,03/04/2024,16:47,S0***488,Kent Library 101,WiFi authentication failed,Network,Closed,5.0,R. Chen,"Password reset via AD, user confirmed login."
TKT-S24-0892,03/25/2024,12:16,S0***141,Show Me Center Lab,Room booking question,Other,Closed,1.5,T. Amisha,Cable swap resolved signal issue.
TKT-S24-0893,03/25/2024,09:38,S0***007,Academic Hall 110,IP conflict detected,Network,Closed,3.0,S. Davis,"Reinstalled driver, confirmed working."
TKT-S24-0894,03/25/2024,12:58,S0***865,Kent Library 102,VPN not connecting,Network,Closed,1.7,T. Amisha,"Reinstalled driver, confirmed working."
TKT-S24-0895,02/05/2024,11:50,S0***157,Show Me Center Lab,PC won't power on,Hardware,Closed,2.6,R. Chen,Cable swap resolved signal issue.
TKT-S24-0896,01/16/2024,11:27,S0***995,Kent Library 101,DNS resolution error,Network,Closed,4.6,R. Chen,"Replaced toner cartridge, tested print job."
TKT-S24-0897,03/18/2024,09:26,S0***159,Show Me Center Lab,No internet connection,Network,Closed,1.1,M. Patel,Cable swap resolved signal issue.
TKT-S24-0898,02/01/2024,13:14,S0***090,Carnahan Hall 214,Furniture issue,Other,Closed,5.6,M. Patel,"Reset credentials, user verified access."
TKT-S24-0899,02/13/2024,15:17,S0***901,Show Me Center Lab,Room booking question,Other,Closed,5.6,A. Johnson,"Reset credentials, user verified access."
TKT-S24-0900,04/01/2024,12:45,S0***370,Kent Library 102,Driver conflict,Software,Closed,0.9,M. Patel,"Reset credentials, user verified access."
TKT-S24-0901,02/08/2024,14:00,S0***955,Carnahan Hall 214,Slow network speed,Network,Open,,M. Patel,"Ticket submitted, pending assignment."
TKT-S24-0902,01/22/2024,10:08,S0***617,Show Me Center Lab,MFA not working,Account/Access,Closed,2.7,M. Patel,"Replaced toner cartridge, tested print job."
TKT-S24-0903,03/01/2024,15:11,S0***048,Academic Hall 110,VPN not connecting,Network,Closed,1.4,R. Chen,"Reinstalled driver, confirmed working."
TKT-S24-0904,02/21/2024,08:20,S0***360,Kent Library 102,Password reset,Account/Access,Closed,5.6,M. Patel,"Cleared browser cache, issue resolved."
TKT-S24-0905,03/04/2024,11:44,S0***328,Kent Library 101,Browser freezing,Software,Closed,4.2,A. Johnson,Cable swap resolved signal issue.
TKT-S24-0906,02/19/2024,10:45,S0***398,Kent Library 102,Application crashing,Software,Closed,3.0,M. Patel,"Reimaged workstation, software reinstalled."
