ticket_id,date,time,requester_id,lab_location,issue_description,category,status,resolution_hrs,assigned_tech,resolution_notes
TKT-F23-0180,10/10/2023,10:05,S0***716,Academic Hall 110,PC won't power on,Hardware,Open,,R. Chen,"Ticket submitted, pending assignment."
TKT-F23-0181,09/11/2023,11:14,S0***073,Kent Library 102,General IT inquiry,Other,In Progress,1.4,M. Patel,Awaiting replacement part from IT supply room.
TKT-F23-0182,11/07/2023,14:37,S0***866,Kent Library 102,Mouse not working,Hardware,In Progress,2.7,M. Patel,Escalated to senior tech for further diagnosis.
TKT-F23-0183,10/20/2023,15:35,S0***204,Kent Library 101,Mouse not working,Hardware,Closed,5.0,M. Patel,"Reset credentials, user verified access."
TKT-F23-0184,09/07/2023,13:44,S0***867,Kent Library 101,Slow network speed,Network,Closed,0.6,M. Patel,"Cleared browser cache, issue resolved."
TKT-F23-0185,09/25/2023,16:33,S0***299,Academic Hall 110,Monitor no signal,Hardware,Closed,3.4,A. Johnson,"Cleared browser cache, issue resolved."
TKT-F23-0186,08/22/2023,16:27,S0***609,Kent Library 102,PC won't power on,Hardware,Closed,0.7,S. Davis,"Reimaged workstation, software reinstalled."
TKT-F23-0187,11/10/2023,08:36,S0***578,Academic Hall 110,Driver conflict,Software,Closed,3.4,A. Johnson,"Reimaged workstation, software reinstalled."
TKT-F23-0188,10/04/2023,13:22,S0***648,Show Me Center Lab,Keyboard unresponsive,Hardware,In Progress,1.3,M. Patel,Awaiting replacement part from IT supply room.
TKT-F23-0189,10/06/2023,09:23,S0***931,Show Me Center Lab,Account locked out,Account/Access,Closed,1.7,T. Amisha,"Updated network config, connectivity restored."
TKT-F23-0190,11/13/2023,10:24,S0***205,Kent Library 101,Room booking question,Other,Closed,1.7,S. Davis,Cable swap resolved signal issue.
TKT-F23-0191,11/02/2023,10:39,S0***914,Show Me Center Lab,General IT inquiry,Other,In Progress,3.5,M. Patel,Awaiting replacement part from IT supply room.
TKT-F23-0192,10/25/2023,11:00,S0***170,Kent Library 101,Software install failed,Software,In Progress,4.9,A. Johnson,Escalated to senior tech for further diagnosis.
TKT-F23-0193,11/08/2023,15:44,S0***749,Show Me Center Lab,General IT inquiry,Other,In Progress,3.5,R. Chen,Escalated to senior tech for further diagnosis.
TKT-F23-0194,11/09/2023,12:59,S0***097,Show Me Center Lab,MFA not working,Account/Access,Closed,5.0,R. Chen,"Reinstalled driver, confirmed working."
TKT-F23-0195,09/11/2023,16:51,S0***325,Academic Hall 110,Email access denied,Account/Access,Closed,5.1,R. Chen,"Password reset via AD, user confirmed login."
TKT-F23-0196,09/19/2023,12:10,S0***209,Kent Library 101,Email access denied,Account/Access,Closed,2.7,A. Johnson,"Reimaged workstation, software reinstalled."
TKT-F23-0197,09/20/2023,16:58,S0***196,Carnahan Hall 214,License activation error,Software,In Progress,1.7,T. Amisha,Escalated to senior tech for further diagnosis.
TKT-F23-0198,10/17/2023,13:32,S0***397,Kent Library 101,DNS resolution error,Network,Closed,2.9,S. Davis,Cable swap resolved signal issue.
TKT-F23-0199,11/06/2023,13:18,S0***587,Show Me Center Lab,Room booking question,Other,Closed,0.8,A. Johnson,"Updated network config, connectivity restored."
TKT-F23-0200,10/25/2023,08:09,S0***283,Kent Library 102,OS update loop,Software,Open,,A. Johnson,"Ticket submitted, pending assignment."
TKT-F23-0201,10/17/2023,12:47,S0***668,Academic Hall 110,Password reset,Account/Access,Closed,3.9,A. Johnson,Cable swap resolved signal issue.
TKT-F23-0202,10/12/2023,08:50,S0***155,Academic Hall 110,Account locked out,Account/Access,In Progress,2.3,A. Johnson,Awaiting replacement part from IT supply room.
TKT-F23-0203,10/17/2023,13:31,S0***855,Show Me Center Lab,Printer not connecting,Hardware,Closed,2.5,S. Davis,"Replaced toner cartridge, tested print job."
TKT-F23-0204,10/02/2023,11:12,S0***546,Kent Library 102,Password reset,Account/Access,In Progress,3.3,T. Amisha,"User unavailable, follow-up scheduled."
TKT-F23-0205,10/30/2023,12:49,S0***671,Kent Library 101,Furniture issue,Other,Closed,2.0,M. Patel,"Reinstalled driver, confirmed working."
TKT-F23-0206,10/31/2023,13:54,S0***344,Kent Library 102,Slow network speed,Network,Closed,3.5,A. Johnson,"Replaced toner cartridge, tested print job."
TKT-F23-0207,09/29/2023,16:24,S0***339,Kent Library 101,WiFi authentication failed,Network,Closed,3.5,A. Johnson,"Password reset via AD, user confirmed login."
TKT-F23-0208,11/15/2023,14:07,S0***104,Carnahan Hall 214,Email access denied,Account/Access,Closed,0.8,A. Johnson,"Reset credentials, user verified access."
TKT-F23-0209,10/05/2023,11:48,S0***748,Show Me Center Lab,Lab equipment request,Other,Closed,1.2,A. Johnson,"Replaced toner cartridge, tested print job."
TKT-F23-0210,09/04/2023,14:58,S0***050,Academic Hall 110,Driver conflict,Software,Closed,0.9,R. Chen,"Reset credentials, user verified access."
TKT-F23-0211,10/30/2023,11:17,S0***453,Show Me Center Lab,IP conflict detected,Network,Closed,2.1,M. Patel,"Replaced toner cartridge, tested print job."
TKT-F23-0212,09/21/2023,11:46,S0***070,Kent Library 102,Furniture issue,Other,Closed,4.2,A. Johnson,"Cleared browser cache, issue resolved."
TKT-F23-0213,09/11/2023,10:28,S0***678,Kent Library 102,General IT inquiry,Other,Closed,4.8,R. Chen,Cable swap resolved signal issue.
TKT-F23-0214,10/30/2023,09:56,S0***720,Carnahan Hall 214,MFA not working,Account/Access,Closed,3.5,M. Patel,"Replaced toner cartridge, tested print job."
TKT-F23-0215,11/13/2023,09:24,S0***009,Kent Library 101,General IT inquiry,Other,Open,,R. Chen,"Ticket submitted, pending assignment."
TKT-F23-0216,09/01/2023,09:17,S0***911,Show Me Center Lab,IP conflict detected,Network,Closed,3.6,A. Johnson,"Password reset via AD, user confirmed login."
TKT-F23-0217,11/17/2023,12:22,S0***028,Kent Library 101,Account locked out,Account/Access,In Progress,1.9,M. Patel,Escalated to senior tech for further diagnosis.
TKT-F23-0218,11/14/2023,15:29,S0***136,Show Me Center Lab,Browser freezing,Software,Closed,2.8,T. Amisha,"Updated network config, connectivity restored."
TKT-F23-0219,09/28/2023,14:14,S0***678,Kent Library 102,Canvas login loop,Account/Access,In Progress,1.5,T. Amisha,Awaiting replacement part from IT supply room.
TKT-F23-0220,09/20/2023,14:48,S0***767,Kent Library 101,Room booking question,Other,Closed,1.1,M. Patel,"Reimaged workstation, software reinstalled."
TKT-F23-0221,09/11/2023,12:48,S0***180,Kent Library 101,PC won't power on,Hardware,Closed,1.4,S. Davis,Cable swap resolved signal issue.
TKT-F23-0222,08/21/2023,10:43,S0***361,Carnahan Hall 214,DNS resolution error,Network,Closed,4.8,R. Chen,"Password reset via AD, user confirmed login."
TKT-F23-0223,10/05/2023,14:58,S0***422,Kent Library 102,WiFi authentication failed,Network,Closed,4.1,A. Johnson,"Reset credentials, user verified access."
TKT-F23-0224,10/03/2023,15:44,S0***637,Kent Library 102,USB device not recognized,Hardware,Open,,R. Chen,"Ticket submitted, pending assignment."
TKT-F23-0225,08/21/2023,11:26,S0***225,Carnahan Hall 214,Browser freezing,Software,Closed,4.4,T. Amisha,"Cleared browser cache, issue resolved."
TKT-F23-0226,10/03/2023,08:22,S0***138,Carnahan Hall 214,DNS resolution error,Network,In Progress,2.4,A. Johnson,"User unavailable, follow-up scheduled."
TKT-F23-0227,10/23/2023,10:03,S0***819,Show Me Center Lab,Furniture issue,Other,Closed,2.7,R. Chen,"Reinstalled driver, confirmed working."
TKT-F23-0228,10/02/2023,10:54,S0***380,Kent Library 102,Canvas login loop,Account/Access,Closed,3.4,R. Chen,"Updated network config, connectivity restored."
TKT-F23-0229,10/09/2023,13:05,S0***598,Kent Library 102,Room booking question,Other,Closed,4.4,S. Davis,"Password reset via AD, user confirmed login."
TKT-F23-0230,09/28/2023,11:58,S0***919,Show Me Center Lab,SSO failure,Account/Access,Closed,0.7,R. Chen,"Password reset via AD, user confirmed login."
TKT-F23-0231,11/02/2023,09:12,S0***452,Kent Library 102,Driver conflict,Software,In Progress,1.3,A. Johnson,Escalated to senior tech for further diagnosis.
TKT-F23-0232,10/23/2023,13:30,S0***976,Show Me Center Lab,Furniture issue,Other,Closed,6.0,S. Davis,"Reimaged workstation, software reinstalled."
TKT-F23-0233,08/28/2023,08:07,S0***935,Academic Hall 110,General IT inquiry,Other,Closed,3.0,A. Johnson,Cable swap resolved signal issue.
TKT-F23-0234,10/16/2023,14:55,S0***057,Kent Library 102,Furniture issue,Other,Open,,S. Davis,"Ticket submitted, pending assignment."
TKT-F23-0235,10/19/2023,12:51,S0***877,Kent Library 101,PC won't power on,Hardware,Closed,1.6,R. Chen,Cable swap resolved signal issue.
TKT-F23-0236,11/02/2023,10:10,S0***911,Academic Hall 110,Monitor no signal,Hardware,Closed,5.9,A. Johnson,Cable swap resolved signal issue.
TKT-F23-0237,09/14/2023,12:24,S0***935,Kent Library 102,SSO failure,Account/Access,Closed,3.3,R. Chen,"Reinstalled driver, confirmed working."
TKT-F23-0238,08/31/2023,12:47,S0***394,Carnahan Hall 214,MFA not working,Account/Access,Closed,2.7,R. Chen,"Updated network config, connectivity restored."
TKT-F23-0239,11/13/2023,13:11,S0***399,Carnahan Hall 214,Driver conflict,Software,Closed,1.2,S. Davis,"Reinstalled driver, confirmed working."
TKT-F23-0240,11/07/2023,16:53,S0***728,Show Me Center Lab,General IT inquiry,Other,Closed,1.0,S. Davis,"Replaced toner cartridge, tested print job."
TKT-F23-0241,10/16/2023,11:01,S0***826,Kent Library 102,MFA not working,Account/Access,Closed,3.1,T. Amisha,"Replaced toner cartridge, tested print job."
TKT-F23-0242,10/11/2023,13:41,S0***804,Academic Hall 110,Email access denied,Account/Access,Closed,4.0,A. Johnson,"Updated network config, connectivity restored."
TKT-F23-0243,09/08/2023,14:43,S0***439,Kent Library 102,Browser freezing,Software,Closed,1.8,T. Amisha,"Updated network config, connectivity restored."
TKT-F23-0244,10/23/2023,14:08,S0***176,Academic Hall 110,Password reset,Account/Access,Closed,5.9,S. Davis,"Cleared browser cache, issue resolved."
TKT-F23-0245,09/22/2023,15:16,S0***126,Carnahan Hall 214,WiFi authentication failed,Network,Closed,1.2,M. Patel,"Reinstalled driver, confirmed working."
TKT-F23-0246,11/09/2023,10:29,S0***784,Academic Hall 110,Slow network speed,Network,Open,,M. Patel,"Ticket submitted, pending assignment."
TKT-F23-0247,11/13/2023,16:59,S0***262,Academic Hall 110,MFA not working,Account/Access,Closed,5.4,M. Patel,"Password reset via AD, user confirmed login."
TKT-F23-0248,09/04/2023,15:57,S0***397,Kent Library 102,Slow network speed,Network,Closed,1.0,T. Amisha,"Reinstalled driver, confirmed working."
TKT-F23-0249,08/25/2023,12:08,S0***634,Academic Hall 110,Password reset,Account/Access,Closed,2.0,R. Chen,"Updated network config, connectivity restored."
TKT-F23-0250,11/20/2023,08:52,S0***084,Kent Library 102,Software install failed,Software,Closed,4.2,R. Chen,"Password reset via AD, user confirmed login."
TKT-F23-0251,10/16/2023,14:31,S0***524,Carnahan Hall 214,Monitor no signal,Hardware,Closed,1.6,A. Johnson,"Updated network config, connectivity restored."
TKT-F23-0252,10/16/2023,12:01,S0***401,Show Me Center Lab,Browser freezing,Software,Closed,1.0,T. Amisha,"Reset credentials, user verified access."
TKT-F23-0253,09/18/2023,12:54,S0***822,Kent Library 102,Email access denied,Account/Access,Closed,3.3,T. Amisha,"Reimaged workstation, software reinstalled."
TKT-F23-0254,10/03/2023,11:07,S0***569,Carnahan Hall 214,Application crashing,Software,In Progress,3.2,A. Johnson,"User unavailable, follow-up scheduled."
TKT-F23-0255,10/03/2023,14:27,S0***083,Kent Library 101,Browser freezing,Software,Closed,0.7,A. Johnson,"Cleared browser cache, issue resolved."
TKT-F23-0256,09/26/2023,15:41,S0***478,Kent Library 102,PC won't power on,Hardware,Closed,5.9,T. Amisha,"Cleared browser cache, issue resolved."
TKT-F23-0257,09/22/2023,13:19,S0***529,Show Me Center Lab,Printer not connecting,Hardware,In Progress,3.9,M. Patel,"User unavailable, follow-up scheduled."
TKT-F23-0258,09/06/2023,12:01,S0***683,Carnahan Hall 214,Canvas login loop,Account/Access,Closed,4.2,T. Amisha,"Reimaged workstation, software reinstalled."
TKT-F23-0259,11/10/2023,14:48,S0***049,Academic Hall 110,Slow network speed,Network,Closed,4.3,M. Patel,"Reinstalled driver, confirmed working."
TKT-F23-0260,11/03/2023,15:42,S0***407,Academic Hall 110,Room booking question,Other,Closed,2.4,M. Patel,"Reset credentials, user verified access."
TKT-F23-0261,09/20/2023,13:19,S0***199,Show Me Center Lab,Lab equipment request,Other,In Progress,3.3,T. Amisha,Escalated to senior tech for further diagnosis.
TKT-F23-0262,09/22/2023,14:50,S0***538,Academic Hall 110,Mouse not working,Hardware,Closed,1.5,T. Amisha,"Reinstalled driver, confirmed working."
TKT-F23-0263,09/29/2023,13:53,S0***200,Kent Library 102,Mouse not working,Hardware,Closed,5.6,T. Amisha,"Reimaged workstation, software reinstalled."
TKT-F23-0264,10/06/2023,12:55,S0***632,Kent Library 101,Password reset,Account/Access,Closed,2.3,M. Patel,"Reinstalled driver, confirmed working."
TKT-F23-0265,09/25/2023,11:22,S0***943,Carnahan Hall 214,Room booking question,Other,Closed,0.9,S. Davis,"Replaced toner cartridge, tested print job."
TKT-F23-0266,11/02/2023,14:24,S0***911,Show Me Center Lab,SSO failure,Account/Access,Closed,1.1,R. Chen,"Updated network config, connectivity restored."
TKT-F23-0267,09/18/2023,15:23,S0***982,Carnahan Hall 214,Driver conflict,Software,Closed,3.5,A. Johnson,"Cleared browser cache, issue resolved."
TKT-F23-0268,10/09/2023,10:58,S0***659,Kent Library 101,PC won't power on,Hardware,Open,,S. Davis,"Ticket submitted, pending assignment."
TKT-F23-0269,10/12/2023,12:37,S0***590,Kent Library 102,General IT inquiry,Other,Closed,2.3,M. Patel,Cable swap resolved signal issue.
TKT-F23-0270,09/11/2023,10:10,S0***401,Kent Library 101,Browser freezing,Software,Closed,5.0,R. Chen,"Reinstalled driver, confirmed working."
TKT-F23-0271,09/11/2023,11:09,S0***869,Kent Library 102,License activation error,Software,Closed,3.1,A. Johnson,"Reimaged workstation, software reinstalled."
TKT-F23-0272,09/04/2023,09:54,S0***440,Academic Hall 110,Furniture issue,Other,Closed,2.3,M. Patel,"Password reset via AD, user confirmed login."
TKT-F23-0273,10/20/2023,08:04,S0***223,Academic Hall 110,Software install failed,Software,Closed,5.8,R. Chen,"Password reset via AD, user confirmed login."
TKT-F23-0274,10/26/2023,13:24,S0***996,Show Me Center Lab,MFA not working,Account/Access,Closed,3.8,S. Davis,"Reset credentials, user verified access."
TKT-F23-0275,09/28/2023,10:08,S0***206,Carnahan Hall 214,General IT inquiry,Other,In Progress,4.4,S. Davis,"User unavailable, follow-up scheduled."
TKT-F23-0276,09/19/2023,09:08,S0***962,Kent Library 102,Furniture issue,Other,Closed,1.4,R. Chen,"Reset credentials, user verified access."
TKT-F23-0277,10/18/2023,13:42,S0***041,Show Me Center Lab,PC won't power on,Hardware,Closed,5.9,T. Amisha,"Replaced toner cartridge, tested print job."
TKT-F23-0278,11/17/2023,11:56,S0***889,Carnahan Hall 214,SSO failure,Account/Access,Closed,3.1,A. Johnson,"Reinstalled driver, confirmed working."
TKT-F23-0279,11/01/2023,09:57,S0***455,Show Me Center Lab,Lab equipment request,Other,Open,,S. Davis,"Ticket submitted, pending assignment."
TKT-F23-0280,11/06/2023,12:11,S0***164,Academic Hall 110,DNS resolution error,Network,Closed,1.4,T. Amisha,Cable swap resolved signal issue.
TKT-F23-0281,10/05/2023,11:17,S0***420,Kent Library 101,General IT inquiry,Other,In Progress,2.0,S. Davis,Escalated to senior tech for further diagnosis.
TKT-F23-0282,09/26/2023,13:46,S0***999,Carnahan Hall 214,USB device not recognized,Hardware,Closed,4.2,T. Amisha,"Reimaged workstation, software reinstalled."
TKT-F23-0283,09/05/2023,08:46,S0***347,Kent Library 102,Canvas login loop,Account/Access,In Progress,3.4,S. Davis,"User unavailable, follow-up scheduled."
TKT-F23-0284,09/13/2023,09:23,S0***575,Kent Library 102,IP conflict detected,Network,Closed,2.6,M. Patel,"Updated network config, connectivity restored."
TKT-F23-0285,08/30/2023,12:27,S0***459,Kent Library 101,USB device not recognized,Hardware,Closed,4.2,S. Davis,"Password reset via AD, user confirmed login."
TKT-F23-0286,11/07/2023,14:59,S0***447,Kent Library 102,No internet connection,Network,Closed,1.6,M. Patel,"Updated network config, connectivity restored."
TKT-F23-0287,11/13/2023,08:19,S0***646,Carnahan Hall 214,No internet connection,Network,Closed,1.7,S. Davis,"Cleared browser cache, issue resolved."
TKT-F23-0288,11/08/2023,15:50,S0***806,Kent Library 102,Canvas login loop,Account/Access,Open,,M. Patel,"Ticket submitted, pending assignment."
TKT-F23-0289,11/17/2023,12:04,S0***533,Kent Library 101,IP conflict detected,Network,Closed,0.5,M. Patel,"Updated network config, connectivity restored."
TKT-F23-0290,11/13/2023,08:34,S0***918,Carnahan Hall 214,Account locked out,Account/Access,Closed,2.7,A. Johnson,"Cleared browser cache, issue resolved."
TKT-F23-0291,10/16/2023,10:22,S0***405,Kent Library 101,VPN not connecting,Network,Closed,5.2,T. Amisha,"Reimaged workstation, software reinstalled."
TKT-F23-0292,09/27/2023,13:48,S0***105,Show Me Center Lab,SSO failure,Account/Access,Closed,4.0,A. Johnson,"Reset credentials, user verified access."
TKT-F23-0293,11/17/2023,09:14,S0***795,Kent Library 101,USB device not recognized,Hardware,Closed,3.8,M. Patel,"Password reset via AD, user confirmed login."
TKT-F23-0294,08/23/2023,08:36,S0***921,Carnahan Hall 214,USB device not recognized,Hardware,In Progress,1.2,M. Patel,"User unavailable, follow-up scheduled."
TKT-F23-0295,11/03/2023,16:26,S0***593,Carnahan Hall 214,Browser freezing,Software,Closed,0.9,T. Amisha,"Cleared browser cache, issue resolved."
TKT-F23-0296,09/08/2023,08:41,S0***590,Kent Library 102,Lab equipment request,Other,Closed,5.0,S. Davis,"Reinstalled driver, confirmed working."
TKT-F23-0297,10/04/2023,12:09,S0***354,Kent Library 102,Lab equipment request,Other,Closed,1.0,R. Chen,"Reset credentials, user verified access."
